,bboxData_x,bboxData_y,imgPath,categories,distance,areaSize,areaSizeDiff,imgRatioDiff,numberOfPerson,numberOfTree,numberOfHouse
1014,391.92,135.98,/workspace/namu2/data/segmentation_data/6/6-1-2/18961.jpg,tree,266.541572,35466,63415.24219,0.039194139,1,1,1
1015,181.792,163.54,/workspace/namu2/data/segmentation_data/6/6-1-2/18961.jpg,house,169.1939979,62212,142340.4844,0.039194139,1,1,1
1016,195.264,187.734,/workspace/namu2/data/segmentation_data/6/6-1-2/19096.jpg,person,110.440571,19836,50093.22656,0.075629652,1,1,1
1017,71.868,115.816,/workspace/namu2/data/segmentation_data/6/6-1-2/19096.jpg,house,288.5394493,86708,117844.4844,0.075629652,1,1,1
1018,384.426,137.5315,/workspace/namu2/data/segmentation_data/6/6-1-2/19096.jpg,tree,273.9159244,52182,46699.24219,0.075629652,1,1,1
1019,740.778,419.52,/workspace/namu2/data/segmentation_data/6/6-1-2/19126.jpg,person,653.138623,5112,64817.22656,0.144189959,1,1,1
1020,1156.4865,291.456,/workspace/namu2/data/segmentation_data/6/6-1-2/19126.jpg,house,816.4881721,503568,299015.5156,0.144189959,1,1,1
1021,170.6475,331.2,/workspace/namu2/data/segmentation_data/6/6-1-2/19126.jpg,tree,518.1424244,123525,24643.75781,0.144189959,1,1,1
1022,397.842,195.577,/workspace/namu2/data/segmentation_data/6/6-1-2/19153.jpg,person,295.6385463,18260,51669.22656,0.047934037,2,1,2
1023,172.752,188.124,/workspace/namu2/data/segmentation_data/6/6-1-2/19153.jpg,person,93.4973675,8214,61715.22656,0.047934037,2,1,2
1024,314.76,164.994,/workspace/namu2/data/segmentation_data/6/6-1-2/19153.jpg,house,55.386803,26052,178500.4844,0.047934037,2,1,2
1025,472.506,129.271,/workspace/namu2/data/segmentation_data/6/6-1-2/19153.jpg,house,153.0133394,40880,163672.4844,0.047934037,2,1,2
1026,28.182,195.577,/workspace/namu2/data/segmentation_data/6/6-1-2/19153.jpg,tree,630.9464257,1540,97341.24219,0.047934037,2,1,2
1027,390.39,200.904,/workspace/namu2/data/segmentation_data/6/6-1-2/19169.jpg,person,287.2789376,12276,57653.22656,0.082142857,1,1,1
1028,507.43,139.392,/workspace/namu2/data/segmentation_data/6/6-1-2/19169.jpg,tree,151.1506605,172128,73246.75781,0.082142857,1,1,1
1029,156.695,163.152,/workspace/namu2/data/segmentation_data/6/6-1-2/19169.jpg,house,193.4664249,141636,62916.48438,0.082142857,1,1,1
1030,380.136,91.176,/workspace/namu2/data/segmentation_data/6/6-1-2/19403.jpg,person,317.7761578,65664,4265.226563,0.076395731,1,1,1
1031,258.479,99.064,/workspace/namu2/data/segmentation_data/6/6-1-2/19403.jpg,tree,403.1817501,41356,57525.24219,0.076395731,1,1,1
1032,129.745,87.928,/workspace/namu2/data/segmentation_data/6/6-1-2/19403.jpg,house,247.5267832,34489,170063.4844,0.076395731,1,1,1
1033,434.6375,216.84,/workspace/namu2/data/segmentation_data/6/6-1-2/19666.jpg,person,328.5364531,43524,26405.22656,0.018040293,1,1,1
1034,250.125,156.26,/workspace/namu2/data/segmentation_data/6/6-1-2/19666.jpg,house,109.118557,15036,189516.4844,0.018040293,1,1,1
1035,107.3,169,/workspace/namu2/data/segmentation_data/6/6-1-2/19666.jpg,tree,550.6887283,27040,71841.24219,0.018040293,1,1,1
1036,309.765,164.458,/workspace/namu2/data/segmentation_data/6/6-1-2/19737.jpg,person,221.1543745,16744,53185.22656,0.02745098,1,1,1
1037,213.465,132.804,/workspace/namu2/data/segmentation_data/6/6-1-2/19737.jpg,house,152.6245589,4368,200184.4844,0.02745098,1,1,1
1038,347.643,127.806,/workspace/namu2/data/segmentation_data/6/6-1-2/19737.jpg,tree,311.3242434,90270,8611.242188,0.02745098,1,1,1
1039,520.025,174.7665,/workspace/namu2/data/segmentation_data/6/6-1-2/19841.jpg,tree,139.2312117,129240,30358.75781,0.040628537,1,2,1
1040,79.825,211.142,/workspace/namu2/data/segmentation_data/6/6-1-2/19841.jpg,tree,580.7271318,4307,94574.24219,0.040628537,1,2,1
1041,160.8125,244.509,/workspace/namu2/data/segmentation_data/6/6-1-2/19841.jpg,person,53.6143186,2352,67577.22656,0.040628537,1,2,1
1042,329.375,193.091,/workspace/namu2/data/segmentation_data/6/6-1-2/19841.jpg,house,23.91527368,31373,173179.4844,0.040628537,1,2,1
1043,428.022,223.278,/workspace/namu2/data/segmentation_data/6/6-1-2/19844.jpg,person,321.2497597,29665,40264.22656,0.003488668,1,1,1
1044,529.029,244.035,/workspace/namu2/data/segmentation_data/6/6-1-2/19844.jpg,tree,156.7254588,23484,75397.24219,0.003488668,1,1,1
1045,133.902,173.0685,/workspace/namu2/data/segmentation_data/6/6-1-2/19844.jpg,house,213.5606382,65105,139447.4844,0.003488668,1,1,1
1046,320.463,153.117,/workspace/namu2/data/segmentation_data/6/6-1-2/20086.jpg,person,235.6607519,6363,63566.22656,0.18984726,2,1,1
1047,68.724,159.795,/workspace/namu2/data/segmentation_data/6/6-1-2/20086.jpg,person,104.0736479,986,68943.22656,0.18984726,2,1,1
1048,193.8465,134.2755,/workspace/namu2/data/segmentation_data/6/6-1-2/20086.jpg,house,169.0096728,28224,176328.4844,0.18984726,2,1,1
1049,448.5735,131.8905,/workspace/namu2/data/segmentation_data/6/6-1-2/20086.jpg,tree,210.4696512,41447,57434.24219,0.18984726,2,1,1
1050,486.54,161.245,/workspace/namu2/data/segmentation_data/6/6-1-2/20091.jpg,person,389.7882002,28755,41174.22656,0.035248638,1,1,1
1051,356.1075,138.752,/workspace/namu2/data/segmentation_data/6/6-1-2/20091.jpg,house,74.38197863,29746,174806.4844,0.035248638,1,1,1
1052,127.3725,173.711,/workspace/namu2/data/segmentation_data/6/6-1-2/20091.jpg,tree,530.7710682,34056,64825.24219,0.035248638,1,1,1
1053,238.612,218.652,/workspace/namu2/data/segmentation_data/6/6-1-2/20171.jpg,person,135.4194022,18972,50957.22656,0.029824561,1,1,1
1054,394.196,127.414,/workspace/namu2/data/segmentation_data/6/6-1-2/20171.jpg,house,98.53151901,13888,190664.4844,0.029824561,1,1,1
1055,172.788,144.97,/workspace/namu2/data/segmentation_data/6/6-1-2/20171.jpg,tree,485.1127844,4056,94825.24219,0.029824561,1,1,1
1056,882.372,366.8665,/workspace/namu2/data/segmentation_data/6/6-1-2/20533.jpg,person,781.8315223,55917,14012.22656,0.06719288,1,1,1
1057,474.513,217.701,/workspace/namu2/data/segmentation_data/6/6-1-2/20533.jpg,house,130.7701919,152928,51624.48438,0.06719288,1,1,1
1058,995.578,288.4355,/workspace/namu2/data/segmentation_data/6/6-1-2/20533.jpg,tree,363.2851242,253700,154818.7578,0.06719288,1,1,1
1059,89.7255,58.14,/workspace/namu2/data/segmentation_data/6/6-1-2/20714.jpg,person,198.7349303,3915,66014.22656,0.082013858,1,1,1
1060,29.202,59.9165,/workspace/namu2/data/segmentation_data/6/6-1-2/20714.jpg,house,349.5375996,3380,201172.4844,0.082013858,1,1,1
1061,158.9625,42.1515,/workspace/namu2/data/segmentation_data/6/6-1-2/20714.jpg,tree,511.3804344,10710,88171.24219,0.082013858,1,1,1
1062,849.064,415.009,/workspace/namu2/data/segmentation_data/6/6-1-2/20774.jpg,person,757.5005852,105101,35171.77344,0.046723244,1,1,1
1063,728.847,307.8985,/workspace/namu2/data/segmentation_data/6/6-1-2/20774.jpg,tree,168.8665214,48891,49990.24219,0.046723244,1,1,1
1064,276.147,250.278,/workspace/namu2/data/segmentation_data/6/6-1-2/20774.jpg,house,77.72660295,334170,129617.5156,0.046723244,1,1,1
1065,289.044,120.12,/workspace/namu2/data/segmentation_data/6/6-1-2/20923.jpg,person,226.0046261,33276,36653.22656,0.095400433,1,1,1
1066,408.3135,78.144,/workspace/namu2/data/segmentation_data/6/6-1-2/20923.jpg,tree,260.9721221,42625,56256.24219,0.095400433,1,1,1
1067,468.1425,168.96,/workspace/namu2/data/segmentation_data/6/6-1-2/20923.jpg,house,131.5611982,48290,156262.4844,0.095400433,1,1,1
1068,287.226,249.48,/workspace/namu2/data/segmentation_data/6/6-1-2/21038.jpg,person,178.9023107,9996,59933.22656,0.013580247,1,1,1
1069,139.476,209.223,/workspace/namu2/data/segmentation_data/6/6-1-2/21038.jpg,tree,521.1865015,14850,84031.24219,0.013580247,1,1,1
1070,518.504,224.532,/workspace/namu2/data/segmentation_data/6/6-1-2/21038.jpg,house,175.0825829,44694,159858.4844,0.013580247,1,1,1
1071,536.604,162.676,/workspace/namu2/data/segmentation_data/6/6-1-2/21239.jpg,person,438.2126213,11340,58589.22656,0.071570718,2,1,1
1072,467.152,183.848,/workspace/namu2/data/segmentation_data/6/6-1-2/21239.jpg,person,365.8926034,23540,46389.22656,0.071570718,2,1,1
1073,280.524,153.028,/workspace/namu2/data/segmentation_data/6/6-1-2/21239.jpg,house,86.62248945,759,203793.4844,0.071570718,2,1,1
1074,111.356,178.488,/workspace/namu2/data/segmentation_data/6/6-1-2/21239.jpg,tree,546.9644919,35763,63118.24219,0.071570718,2,1,1
1075,206.965,201.106,/workspace/namu2/data/segmentation_data/6/6-1-2/21287.jpg,person,112.7792765,494,69435.22656,0.122849831,1,1,1
1076,498.6685,181.0475,/workspace/namu2/data/segmentation_data/6/6-1-2/21287.jpg,tree,161.3004284,59858,39023.24219,0.122849831,1,1,1
1077,352.231,206.316,/workspace/namu2/data/segmentation_data/6/6-1-2/21287.jpg,house,10.18409631,3990,200562.4844,0.122849831,1,1,1
1078,160.696,117.719,/workspace/namu2/data/segmentation_data/6/6-1-2/21346.jpg,person,147.816673,94,69835.22656,0.133769683,1,1,1
1079,283.871,108.432,/workspace/namu2/data/segmentation_data/6/6-1-2/21346.jpg,house,119.7911813,26316,178236.4844,0.133769683,1,1,1
1080,391.128,102.408,/workspace/namu2/data/segmentation_data/6/6-1-2/21346.jpg,tree,271.7544001,83160,15721.24219,0.133769683,1,1,1
1081,375.133,220.813,/workspace/namu2/data/segmentation_data/6/6-1-2/21469.jpg,person,269.0009293,38533,31396.22656,0.022291497,1,1,1
1082,275.638,200.787,/workspace/namu2/data/segmentation_data/6/6-1-2/21469.jpg,house,69.15872478,16962,187590.4844,0.022291497,1,1,1
1083,77.385,200.26,/workspace/namu2/data/segmentation_data/6/6-1-2/21469.jpg,tree,582.2032133,9849,89032.24219,0.022291497,1,1,1
1084,447.04,119.889,/workspace/namu2/data/segmentation_data/6/6-1-2/21485.jpg,person,364.9278929,41757,28172.22656,0.147619048,1,1,1
1085,269.28,113.421,/workspace/namu2/data/segmentation_data/6/6-1-2/21485.jpg,tree,390.7102158,54540,44341.24219,0.147619048,1,1,1
1086,88.352,117.81,/workspace/namu2/data/segmentation_data/6/6-1-2/21485.jpg,house,272.3592434,14418,190134.4844,0.147619048,1,1,1
1087,362.802,133.133,/workspace/namu2/data/segmentation_data/6/6-1-2/21496.jpg,person,282.4767741,18308,51621.22656,0.075226528,1,1,1
1088,266.3655,123.006,/workspace/namu2/data/segmentation_data/6/6-1-2/21496.jpg,house,118.0967622,26316,178236.4844,0.075226528,1,1,1
1089,106.4745,123.994,/workspace/namu2/data/segmentation_data/6/6-1-2/21496.jpg,tree,552.1832416,17622,81259.24219,0.075226528,1,1,1
1090,408.183,78.725,/workspace/namu2/data/segmentation_data/6/6-1-2/21530.jpg,person,348.2355187,74466,4536.773438,0.151469098,1,1,1
1091,262.07,86.01,/workspace/namu2/data/segmentation_data/6/6-1-2/21530.jpg,tree,401.6509919,23460,75421.24219,0.151469098,1,1,1
1092,103.751,86.95,/workspace/namu2/data/segmentation_data/6/6-1-2/21530.jpg,house,270.7777409,2800,201752.4844,0.151469098,1,1,1
1093,341.502,162.938,/workspace/namu2/data/segmentation_data/6/6-1-2/21661.jpg,person,250.9498526,16170,53759.22656,0.029886974,2,2,1
1094,129.75,179.9,/workspace/namu2/data/segmentation_data/6/6-1-2/21661.jpg,person,79.01868711,3936,65993.22656,0.029886974,2,2,1
1095,206.908,137.752,/workspace/namu2/data/segmentation_data/6/6-1-2/21661.jpg,house,155.8424115,332,204220.4844,0.029886974,2,2,1
1096,50.516,152.401,/workspace/namu2/data/segmentation_data/6/6-1-2/21661.jpg,tree,607.291489,19402,79479.24219,0.029886974,2,2,1
1097,423.85,148.546,/workspace/namu2/data/segmentation_data/6/6-1-2/21661.jpg,tree,234.0341437,152764,53882.75781,0.029886974,2,2,1
1098,412.4705,124.232,/workspace/namu2/data/segmentation_data/6/6-1-2/21915.jpg,person,331.3514459,23072,46857.22656,0.305413297,1,1,1
1099,256.3235,129.956,/workspace/namu2/data/segmentation_data/6/6-1-2/21915.jpg,tree,402.2416353,1480,97401.24219,0.305413297,1,1,1
1100,83.421,122.748,/workspace/namu2/data/segmentation_data/6/6-1-2/21915.jpg,house,275.3483236,21483,183069.4844,0.305413297,1,1,1
1101,440.016,101.712,/workspace/namu2/data/segmentation_data/6/6-1-2/21958.jpg,person,365.7093921,52224,17705.22656,0.079842244,1,1,1
1102,301.888,118.338,/workspace/namu2/data/segmentation_data/6/6-1-2/21958.jpg,tree,357.7681287,102604,3722.757813,0.079842244,1,1,1
1103,155.572,98.5335,/workspace/namu2/data/segmentation_data/6/6-1-2/21958.jpg,house,219.8972555,19256,185296.4844,0.079842244,1,1,1
1104,116.0715,174.42,/workspace/namu2/data/segmentation_data/6/6-1-2/22049.jpg,person,81.92760229,3864,66065.22656,0.06442577,1,1,1
1105,397.0515,129.03,/workspace/namu2/data/segmentation_data/6/6-1-2/22049.jpg,tree,262.0124888,92276,6605.242188,0.06442577,1,1,1
1106,242.5125,119.085,/workspace/namu2/data/segmentation_data/6/6-1-2/22049.jpg,house,137.575643,26288,178264.4844,0.06442577,1,1,1
1107,274.482,125.7735,/workspace/namu2/data/segmentation_data/6/6-1-2/22109.jpg,person,211.0117504,3240,66689.22656,0.134060093,2,1,1
1108,181.9935,115.896,/workspace/namu2/data/segmentation_data/6/6-1-2/22109.jpg,tree,477.3895995,10962,87919.24219,0.134060093,2,1,1
1109,381.5565,108.433,/workspace/namu2/data/segmentation_data/6/6-1-2/22109.jpg,house,110.3253188,118769,85783.48438,0.134060093,2,1,1
1110,69.9465,158.2595,/workspace/namu2/data/segmentation_data/6/6-1-2/22109.jpg,person,105.0403977,5513,64416.22656,0.134060093,2,1,1
1111,360.2765,222.908,/workspace/namu2/data/segmentation_data/6/6-1-2/22138.jpg,person,253.9980776,30784,39145.22656,0.069298246,1,1,1
1112,505.6175,169.974,/workspace/namu2/data/segmentation_data/6/6-1-2/22138.jpg,tree,152.9498231,102714,3832.757813,0.069298246,1,1,1
1113,254.9235,202.426,/workspace/namu2/data/segmentation_data/6/6-1-2/22138.jpg,house,89.46514083,9546,195006.4844,0.069298246,1,1,1
1114,98.679,185.703,/workspace/namu2/data/segmentation_data/6/6-1-2/22150.jpg,person,70.96342923,11088,58841.22656,0.094851995,1,1,1
1115,256.794,105.154,/workspace/namu2/data/segmentation_data/6/6-1-2/22150.jpg,house,137.9215758,15680,188872.4844,0.094851995,1,1,1
1116,424.053,132.349,/workspace/namu2/data/segmentation_data/6/6-1-2/22150.jpg,tree,234.8166297,47790,51091.24219,0.094851995,1,1,1
1117,529.308,248.1015,/workspace/namu2/data/segmentation_data/6/6-1-2/22152.jpg,person,420.939721,37525,32404.22656,0.02385887,1,1,1
1118,409.509,261.129,/workspace/namu2/data/segmentation_data/6/6-1-2/22152.jpg,house,81.92376277,24790,179762.4844,0.02385887,1,1,1
1119,193.401,230.442,/workspace/namu2/data/segmentation_data/6/6-1-2/22152.jpg,tree,470.5376009,5365,93516.24219,0.02385887,1,1,1
1120,414.778,167.826,/workspace/namu2/data/segmentation_data/6/6-1-2/22153.jpg,person,318.770727,16219,53710.22656,0.113769363,1,1,1
1121,230.762,153.384,/workspace/namu2/data/segmentation_data/6/6-1-2/22153.jpg,house,127.4418175,851,203701.4844,0.113769363,1,1,1
1122,100.17,166.083,/workspace/namu2/data/segmentation_data/6/6-1-2/22153.jpg,tree,557.7492185,1932,96949.24219,0.113769363,1,1,1
1123,491.9865,176.715,/workspace/namu2/data/segmentation_data/6/6-1-2/22203.jpg,person,391.6516123,144666,74736.77344,0.019684237,1,1,1
1124,81.8075,183.7275,/workspace/namu2/data/segmentation_data/6/6-1-2/22203.jpg,tree,576.7264029,74600,24281.24219,0.019684237,1,1,1
1125,288.419,183.447,/workspace/namu2/data/segmentation_data/6/6-1-2/22203.jpg,house,62.41805074,4125,200427.4844,0.019684237,1,1,1
1126,261.4755,224.28,/workspace/namu2/data/segmentation_data/6/6-1-2/22300.jpg,person,156.2843784,60112,9817.226563,0.129761905,1,1,1
1127,248.952,148.932,/workspace/namu2/data/segmentation_data/6/6-1-2/22300.jpg,house,114.0197897,10788,193764.4844,0.129761905,1,1,1
1128,389.7465,88.452,/workspace/namu2/data/segmentation_data/6/6-1-2/22300.jpg,tree,276.1224933,63945,34936.24219,0.129761905,1,1,1
1129,343.5615,368.446,/workspace/namu2/data/segmentation_data/6/6-1-2/22326.jpg,person,260.6282063,73232,3302.773438,0.421459654,1,1,1
1130,1220.7105,269.249,/workspace/namu2/data/segmentation_data/6/6-1-2/22326.jpg,tree,574.4435196,249150,150268.7578,0.421459654,1,1,1
1131,789.7095,400.618,/workspace/namu2/data/segmentation_data/6/6-1-2/22326.jpg,house,484.0576886,22910,181642.4844,0.421459654,1,1,1
1132,385.6275,263.836,/workspace/namu2/data/segmentation_data/6/6-1-2/22392.jpg,person,277.2962451,55040,14889.22656,0.002330651,1,1,1
1133,232.551,220.1,/workspace/namu2/data/segmentation_data/6/6-1-2/22392.jpg,house,111.5967424,15168,189384.4844,0.002330651,1,1,1
1134,472.5405,186.588,/workspace/namu2/data/segmentation_data/6/6-1-2/22392.jpg,tree,187.9863109,48348,50533.24219,0.002330651,1,1,1
1135,302.252,256.371,/workspace/namu2/data/segmentation_data/6/6-1-2/22473.jpg,person,193.8101397,1696,68233.22656,0.042857143,1,1,1
1136,127.264,254.916,/workspace/namu2/data/segmentation_data/6/6-1-2/22473.jpg,house,220.7855725,1428,203124.4844,0.042857143,1,1,1
1137,455.9,178.383,/workspace/namu2/data/segmentation_data/6/6-1-2/22473.jpg,tree,203.2869502,11440,87441.24219,0.042857143,1,1,1
1138,294.297,189.954,/workspace/namu2/data/segmentation_data/6/6-1-2/22888.jpg,person,197.2383325,10584,59345.22656,0.0611891,2,1,1
1139,380.087,215.385,/workspace/namu2/data/segmentation_data/6/6-1-2/22888.jpg,person,274.6630232,41140,28789.22656,0.0611891,2,1,1
1140,179.786,177.498,/workspace/namu2/data/segmentation_data/6/6-1-2/22888.jpg,house,167.6888498,6324,198228.4844,0.0611891,2,1,1
1141,446.481,153.624,/workspace/namu2/data/segmentation_data/6/6-1-2/22888.jpg,tree,211.3248815,90639,8242.242188,0.0611891,2,1,1
1142,342,117.99,/workspace/namu2/data/segmentation_data/6/6-1-2/22908.jpg,person,271.2815389,24396,45533.22656,0.271406778,1,2,1
1143,199.44,103.7875,/workspace/namu2/data/segmentation_data/6/6-1-2/22908.jpg,house,180.5365359,18944,185608.4844,0.271406778,1,2,1
1144,68.04,104.2245,/workspace/namu2/data/segmentation_data/6/6-1-2/22908.jpg,tree,591.9194912,33696,65185.24219,0.271406778,1,2,1
1145,460.44,94.1735,/workspace/namu2/data/segmentation_data/6/6-1-2/22908.jpg,tree,206.4366698,24115,74766.24219,0.271406778,1,2,1
1146,202.566,209.41,/workspace/namu2/data/segmentation_data/6/6-1-2/22958.jpg,person,105.0196621,27195,42734.22656,0.038593918,1,1,1
1147,58.2205,165.093,/workspace/namu2/data/segmentation_data/6/6-1-2/22958.jpg,house,289.4866397,17745,186807.4844,0.038593918,1,1,1
1148,430.9695,123.211,/workspace/namu2/data/segmentation_data/6/6-1-2/22958.jpg,tree,229.009341,195315,96433.75781,0.038593918,1,1,1
1149,75.816,123.7005,/workspace/namu2/data/segmentation_data/6/6-1-2/23467.jpg,person,136.2549328,351,69578.22656,0.03877551,1,2,1
1150,29.952,139.356,/workspace/namu2/data/segmentation_data/6/6-1-2/23467.jpg,tree,628.0386796,3717,95164.24219,0.03877551,1,2,1
1151,196.56,105.6195,/workspace/namu2/data/segmentation_data/6/6-1-2/23467.jpg,house,181.7691813,61902,142650.4844,0.03877551,1,2,1
1152,327.912,147.5145,/workspace/namu2/data/segmentation_data/6/6-1-2/23467.jpg,tree,329.9694486,11232,87649.24219,0.03877551,1,2,1
1153,138.0355,223.938,/workspace/namu2/data/segmentation_data/6/6-1-2/23495.jpg,person,43.62562256,1092,68837.22656,0.0969896,1,1,1
1154,282.223,166.257,/workspace/namu2/data/segmentation_data/6/6-1-2/23495.jpg,tree,375.7577807,10804,88077.24219,0.0969896,1,1,1
1155,433.716,176.697,/workspace/namu2/data/segmentation_data/6/6-1-2/23495.jpg,house,96.58397879,52788,151764.4844,0.0969896,1,1,1
1156,155.7595,221.046,/workspace/namu2/data/segmentation_data/6/6-1-2/24140.jpg,person,58.82277615,20436,49493.22656,0.019116383,1,1,1
1157,377.224,189.468,/workspace/namu2/data/segmentation_data/6/6-1-2/24140.jpg,house,40.32485785,24165,180387.4844,0.019116383,1,1,1
1158,527.5725,173.402,/workspace/namu2/data/segmentation_data/6/6-1-2/24140.jpg,tree,131.5661224,106926,8044.757813,0.019116383,1,1,1
1159,370.54,263.2695,/workspace/namu2/data/segmentation_data/6/6-1-2/24269.jpg,person,262.1987947,4620,65309.22656,0.054214326,1,1,1
1160,203.312,273.8355,/workspace/namu2/data/segmentation_data/6/6-1-2/24269.jpg,house,153.5031574,4650,199902.4844,0.054214326,1,1,1
1161,61.304,200.4605,/workspace/namu2/data/segmentation_data/6/6-1-2/24269.jpg,tree,598.2515325,51982,46899.24219,0.054214326,1,1,1
